SMILES,code_name
C#Cc1cc(C)ccc1N,648
C#Cc1cc(C)ccn1,649
C#Cc1cc(C)cnc1F,650
C#Cc1cc(C)nc(C)c1,651
C#Cc1cc(C)nc(C)n1,652
C#Cc1cc(C)ncn1,653
C#Cc1cc(C=O)c(OC)cc1N,654
C#Cc1cc(C=O)cc(F)c1OC,655
C#Cc1cc(C=O)ccc1F,656
C#Cc1cc(Cl)c(F)cc1Br,657
C#Cc1cc(Cl)cc(Cl)c1,658
C#Cc1cc(Cl)ccc1Cl,659
C#Cc1cc(Cl)ccc1F,660
C#Cc1cc(Cl)ccc1OC,661
C#Cc1cc(F)c(Br)cc1Cl,662
C#Cc1cc(F)c(F)c(F)c1,663
C#Cc1cc(F)c(F)cc1F,664
C#Cc1cc(F)c(F)cc1N,665
C#Cc1cc(F)c(N)c(F)c1,666
C#Cc1cc(F)c(N)cc1F,667
C#Cc1cc(F)c(OC)cc1F,668
C#Cc1cc(F)cc(Br)c1,669
C#Cc1cc(F)cc(C(F)(F)F)c1,670
C#Cc1cc(F)cc(C=O)c1,671
C#Cc1cc(F)cc(Cl)c1,672
C#Cc1cc(F)cc(F)c1,673
C#Cc1cc(F)cc(F)c1F,674
C#Cc1cc(F)cc(F)c1N,675
C#Cc1cc(F)ccc1Br,676
C#Cc1cc(F)ccc1C,677
C#Cc1cc(F)ccc1C(C)=O,678
C#Cc1cc(F)ccc1C(F)(F)F,679
C#Cc1cc(F)ccc1C=O,680
C#Cc1cc(F)ccc1Cl,681
C#Cc1cc(F)ccc1F,682
C#Cc1cc(F)ccc1N,683
C#Cc1cc(F)ccc1OC,684
C#Cc1cc(N)ccc1C,685
C#Cc1cc(N)ccc1F,686
C#Cc1cc(N)ccc1O,687
C#Cc1cc(N)ccn1,688
C#Cc1cc(OC(F)(F)F)ccc1Br,689
C#Cc1cc(OC)c(OC)c(OC)c1,690
C#Cc1cc(OC)c(OC)cc1Br,691
C#Cc1cc(OC)c2c(c1)OCO2,692
C#Cc1cc(OC)cc(OC)c1,693
C#Cc1cc(OC)ccc1Cl,694
C#Cc1cc(OC)ccc1OC,695
C#Cc1cc2ccccc2cn1,696
C#Cc1cc2cccnc2[nH]1,697
C#Cc1cc2cccnc2n1C,698
C#Cc1ccc(-c2ccccn2)nc1,699
C#Cc1ccc(-c2cnco2)cc1,700
C#Cc1ccc(-n2ccnc2C)cc1,701
C#Cc1ccc(Br)c(C(F)(F)F)c1,702
C#Cc1ccc(Br)c(Cl)c1,703
C#Cc1ccc(Br)c(Cl)c1F,704
C#Cc1ccc(Br)c(F)c1,705
C#Cc1ccc(Br)cc1,706
C#Cc1ccc(Br)cc1C(F)(F)F,707
C#Cc1ccc(Br)cc1F,708
C#Cc1ccc(Br)cc1OC(F)(F)F,709
C#Cc1ccc(Br)cn1,710
C#Cc1ccc(Br)nc1,711
C#Cc1ccc(C(=O)NC)cc1,712
C#Cc1ccc(C(=O)OC)c(Cl)c1,713
C#Cc1ccc(C(=O)OC)cc1,714
C#Cc1ccc(C(=O)OC)cc1F,715
C#Cc1ccc(C(=O)OC)cn1,716
C#Cc1ccc(C(=O)OC)nc1,717
C#Cc1ccc(C(=O)OCC)cc1,718
C#Cc1ccc(C(C)(C)C)cc1,719
C#Cc1ccc(C(C)=O)cc1,720
C#Cc1ccc(C(C)=O)cn1,721
C#Cc1ccc(C(C)C)cc1,722
C#Cc1ccc(C(F)(F)F)c(F)c1,723
C#Cc1ccc(C(F)(F)F)c(N)c1,724
C#Cc1ccc(C(F)(F)F)cc1,725
C#Cc1ccc(C(F)(F)F)cc1Br,726
C#Cc1ccc(C(F)(F)F)cc1F,727
C#Cc1ccc(C(F)(F)F)cn1,728
C#Cc1ccc(C(F)(F)F)nc1,729
C#Cc1ccc(C(F)F)c(F)c1,730
C#Cc1ccc(C(F)F)cn1,731
C#Cc1ccc(C)c(C)c1,732
C#Cc1ccc(C)c(F)c1,733
C#Cc1ccc(C)cc1,734
C#Cc1ccc(C)cc1C,735
C#Cc1ccc(C)cc1Cl,736
C#Cc1ccc(C)cc1F,737
C#Cc1ccc(C)cn1,738
C#Cc1ccc(C)nc1,739
C#Cc1ccc(C=O)c(F)c1,740
C#Cc1ccc(C=O)cc1,741
C#Cc1ccc(C=O)cc1F,742
C#Cc1ccc(C=O)nc1,743
C#Cc1ccc(C=O)o1,744
C#Cc1ccc(CC(=O)OC)cc1,745
C#Cc1ccc(CC(=O)OCC)cc1,746
C#Cc1ccc(CC(C)C)cc1,747
C#Cc1ccc(CC)cc1,748
C#Cc1ccc(CCC(=O)OC)cc1,749
C#Cc1ccc(CCC)cc1,750
C#Cc1ccc(CCCC)cc1,751
C#Cc1ccc(CO)cc1,752
C#Cc1ccc(CO)nc1,753
C#Cc1ccc(Cl)c(C(F)(F)F)c1,754
C#Cc1ccc(Cl)c(Cl)c1,755
C#Cc1ccc(Cl)c(F)c1,756
C#Cc1ccc(Cl)c2cnccc12,757
C#Cc1ccc(Cl)cc1,758
C#Cc1ccc(Cl)cc1Br,759
C#Cc1ccc(Cl)cc1C(=O)OC,760
C#Cc1ccc(Cl)cc1C(F)(F)F,761
C#Cc1ccc(Cl)cc1Cl,762
C#Cc1ccc(Cl)cc1F,763
C#Cc1ccc(Cl)cn1,764
C#Cc1ccc(Cl)nc1,765
C#Cc1ccc(F)c(Br)c1,766
C#Cc1ccc(F)c(C(F)(F)F)c1,767
C#Cc1ccc(F)c(C)c1,768
C#Cc1ccc(F)c(C=O)c1,769
C#Cc1ccc(F)c(Cl)c1,770
C#Cc1ccc(F)c(F)c1,771
C#Cc1ccc(F)c(F)c1F,772
C#Cc1ccc(F)c(N)c1,773
C#Cc1ccc(F)c2ccccc12,774
C#Cc1ccc(F)cc1,775
C#Cc1ccc(F)cc1Br,776
C#Cc1ccc(F)cc1C,777
C#Cc1ccc(F)cc1C(F)(F)F,778
C#Cc1ccc(F)cc1C=O,779
C#Cc1ccc(F)cc1F,780
C#Cc1ccc(F)cn1,781
C#Cc1ccc(F)nc1,782
C#Cc1ccc(F)nc1C,783
C#Cc1ccc(N(C)C)cc1,784
C#Cc1ccc(N(C)C)nc1,785
C#Cc1ccc(N(CC)CC)cc1,786
C#Cc1ccc(N)c(C(F)(F)F)c1,787
C#Cc1ccc(N)c(C)c1,788
C#Cc1ccc(N)c(Cl)c1,789
C#Cc1ccc(N)c(F)c1,790
C#Cc1ccc(N)cc1,791
C#Cc1ccc(N)cc1C(F)(F)F,792
C#Cc1ccc(N)cc1Cl,793
C#Cc1ccc(N)cc1F,794
C#Cc1ccc(N)cn1,795
C#Cc1ccc(N2CCOCC2)cc1,796
C#Cc1ccc(N2CCOCC2)nc1,797
C#Cc1ccc(NC(=O)C(C)C)cc1,798
C#Cc1ccc(NC(C)=O)cc1,799
C#Cc1ccc(NC(C)=O)nc1,800
C#Cc1ccc(NC)cc1,801
C#Cc1ccc(O)c(C=O)c1,802
C#Cc1ccc(O)c(N)c1,803
C#Cc1ccc(O)c(O)c1,804
C#Cc1ccc(O)cc1,805
C#Cc1ccc(O)cc1OC,806
C#Cc1ccc(O)cn1,807
C#Cc1ccc(OC(C)C)cc1,808
C#Cc1ccc(OC(F)(F)F)c(Br)c1,809
C#Cc1ccc(OC(F)(F)F)cc1,810
C#Cc1ccc(OC(F)(F)F)cc1Br,811
C#Cc1ccc(OC(F)F)cc1,812
C#Cc1ccc(OC)c(Br)c1,813
C#Cc1ccc(OC)c(C=O)n1,814
C#Cc1ccc(OC)c(Cl)c1,815
C#Cc1ccc(OC)c(F)c1,816
C#Cc1ccc(OC)c(F)c1F,817
C#Cc1ccc(OC)c(OC(C)C)c1,818
C#Cc1ccc(OC)c(OC)c1,819
C#Cc1ccc(OC)c(OCC)c1,820
C#Cc1ccc(OC)cc1,821
C#Cc1ccc(OC)cc1C,822
C#Cc1ccc(OC)cc1CO,823
C#Cc1ccc(OC)cc1Cl,824
C#Cc1ccc(OC)cc1F,825
C#Cc1ccc(OC)cn1,826
C#Cc1ccc(OC)nc1,827
C#Cc1ccc(OCC(F)(F)F)cc1,828
C#Cc1ccc(OCC(F)F)cc1,829
C#Cc1ccc(OCC)c(F)c1,830
C#Cc1ccc(OCC)c(F)c1F,831
C#Cc1ccc(OCC)c(OCC)c1,832
C#Cc1ccc(OCC)cc1,833
C#Cc1ccc(OCC)nc1,834
C#Cc1ccc(OCCC)cc1,835
C#Cc1ccc(OCCCC)cc1,836
C#Cc1ccc2[nH]ccc2c1,837
C#Cc1ccc2c(c1)CCC2,838
C#Cc1ccc2c(c1)CCC2=O,839
C#Cc1ccc2c(c1)CCCC2,840
C#Cc1ccc2c(c1)COC2=O,841
C#Cc1ccc2c(c1)NCCO2,842
C#Cc1ccc2c(c1)OCCO2,843
C#Cc1ccc2c(c1)OCO2,844
C#Cc1ccc2c(n1)OCCN2,845
C#Cc1ccc2cc[nH]c2c1,846
C#Cc1ccc2ccc(=O)oc2c1,847
C#Cc1ccc2ccccc2c1,848
C#Cc1ccc2ccccc2n1,849
C#Cc1ccc2cccnc2c1,850
C#Cc1ccc2ccncc2c1,851
C#Cc1ccc2cnccc2c1,852
C#Cc1ccc2nc(C)ccc2c1,853
C#Cc1ccc2nc[nH]c2c1,854
C#Cc1ccc2ncccc2c1,855
C#Cc1ccc2nccn2c1,856
C#Cc1ccc2nccnc2c1,857
C#Cc1cccc(Br)c1,858
C#Cc1cccc(Br)c1F,859
C#Cc1cccc(C(=O)OC)c1,860
C#Cc1cccc(C(=O)OC)n1,861
C#Cc1cccc(C(=O)OCC)c1,862
C#Cc1cccc(C(=O)OCC)n1,863
C#Cc1cccc(C(C)(C)C)c1,864
C#Cc1cccc(C(C)=O)c1,865
C#Cc1cccc(C(C)=O)n1,866
C#Cc1cccc(C(F)(F)F)c1,867
C#Cc1cccc(C(F)(F)F)c1F,868
C#Cc1cccc(C(F)(F)F)n1,869
C#Cc1cccc(C(F)F)c1,870
C#Cc1cccc(C(N)=O)c1,871
C#Cc1cccc(C)c1,872
C#Cc1cccc(C)c1C,873
C#Cc1cccc(C)c1Cl,874
C#Cc1cccc(C)n1,875
C#Cc1cccc(C=O)c1,876
C#Cc1cccc(C=O)c1F,877
C#Cc1cccc(C=O)n1,878
C#Cc1cccc(CC)c1,879
C#Cc1cccc(CO)c1,880
C#Cc1cccc(CO)n1,881
C#Cc1cccc(COC)c1,882
C#Cc1cccc(Cl)c1,883
C#Cc1cccc(Cl)c1C,884
C#Cc1cccc(Cl)c1F,885
C#Cc1cccc(Cl)n1,886
C#Cc1cccc(F)c1,887
C#Cc1cccc(F)c1Br,888
C#Cc1cccc(F)c1C(F)(F)F,889
C#Cc1cccc(F)c1C=O,890
C#Cc1cccc(F)c1F,891
C#Cc1cccc(F)n1,892
C#Cc1cccc(N)c1,893
C#Cc1cccc(N)n1,894
C#Cc1cccc(N2C(=O)CCC2=O)c1,895
C#Cc1cccc(NC(=O)CC)c1,896
C#Cc1cccc(NC(=O)COC)c1,897
C#Cc1cccc(NC(C)=O)c1,898
C#Cc1cccc(NC(C)=O)n1,899
C#Cc1cccc(NC(C)C)c1,900
C#Cc1cccc(NC)c1,901
C#Cc1cccc(NCC(=O)NC)c1,902
C#Cc1cccc(O)c1,903
C#Cc1cccc(O)c1O,904
C#Cc1cccc(OC(C)C)c1,905
C#Cc1cccc(OC(F)(F)F)c1,906
C#Cc1cccc(OC(F)F)c1,907
C#Cc1cccc(OC)c1,908
C#Cc1cccc(OC)c1F,909
C#Cc1cccc(OC)c1OC,910
C#Cc1cccc(OC)n1,911
C#Cc1cccc(OCC(=O)CC)c1,912
C#Cc1cccc(OCC(=O)OCC)c1,913
C#Cc1cccc(OCC(C)=O)c1,914
C#Cc1cccc(OCC(C)C)c1,915
C#Cc1cccc(OCC(F)(F)F)c1,916
C#Cc1cccc(OCC(F)F)c1,917
C#Cc1cccc(OCC)c1,918
C#Cc1cccc(OCCC)c1,919
C#Cc1cccc2[nH]cc(C=O)c12,920
C#Cc1cccc2c1C(=O)C(=O)N2,921
C#Cc1cccc2c1CCC2,922
C#Cc1cccc2c1CCCC2,923
C#Cc1cccc2c1OC(F)(F)O2,924
C#Cc1cccc2c1OCC2,925
C#Cc1cccc2c1OCCO2,926
C#Cc1cccc2ccccc12,927
C#Cc1cccc2cccnc12,928
C#Cc1cccc2ccncc12,929
C#Cc1cccc2cnccc12,930
C#Cc1cccc2ncccc12,931
C#Cc1cccc2nccn12,932
C#Cc1ccccc1,933
C#Cc1ccccc1Br,934
C#Cc1ccccc1C,935
C#Cc1ccccc1C(=O)OC,936
C#Cc1ccccc1C(=O)OCC,937
C#Cc1ccccc1C(C)(C)C,938
C#Cc1ccccc1C(C)=O,939
C#Cc1ccccc1C(C)C,940
C#Cc1ccccc1C(F)(F)F,941
C#Cc1ccccc1C(N)=O,942
C#Cc1ccccc1C=O,943
C#Cc1ccccc1CC,944
C#Cc1ccccc1CC(=O)OC,945
C#Cc1ccccc1CC(N)=O,946
C#Cc1ccccc1CO,947
C#Cc1ccccc1Cl,948
C#Cc1ccccc1F,949
C#Cc1ccccc1N,950
C#Cc1ccccc1O,951
C#Cc1ccccc1OC,952
C#Cc1ccccc1OC(C)C,953
C#Cc1ccccc1OC(F)(F)F,954
C#Cc1ccccc1OC(F)F,955
C#Cc1ccccc1OCC(F)(F)F,956
C#Cc1ccccc1OCC(F)F,957
C#Cc1ccccc1OCCC,958
C#Cc1ccccn1,959
C#Cc1cccn1C(=O)OC(C)(C)C,960
C#Cc1cccnc1,961
C#Cc1cccnc1Br,962
C#Cc1cccnc1C,963
C#Cc1cccnc1C(=O)OC,964
C#Cc1cccnc1Cl,965
C#Cc1cccnc1F,966
C#Cc1cccnc1N,967
C#Cc1cccnc1OC,968
C#Cc1ccco1,969
C#Cc1ccnc(Br)c1,970
C#Cc1ccnc(C)c1,971
C#Cc1ccnc(Cl)c1,972
C#Cc1ccnc(Cl)c1F,973
C#Cc1ccnc(Cl)n1,974
C#Cc1ccnc(F)c1,975
C#Cc1ccnc2[nH]ccc12,976
C#Cc1ccnc2c1ccn2C,977
C#Cc1ccnc2ccc(F)cc12,978
C#Cc1ccnc2ccccc12,979
C#Cc1ccncc1,980
C#Cc1ccncc1Cl,981
C#Cc1ccncc1F,982
C#Cc1ccoc1C,983
C#Cc1ccoc1C(F)(F)F,984
C#Cc1cn(C(=O)OC(C)(C)C)cn1,985
C#Cc1cn(C)c2ncccc12,986
C#Cc1cn2ccnc2cn1,987
C#Cc1cnc(Br)nc1,988
C#Cc1cnc(C)cn1,989
C#Cc1cnc(C)n1C,990
C#Cc1cnc(Cl)cc1C,991
C#Cc1cnc(Cl)cc1N,992
C#Cc1cnc(Cl)nc1,993
C#Cc1cnc(F)c(C)c1,994
C#Cc1cnc(F)cc1C,995
C#Cc1cnc(N)c(-c2ccccc2)n1,996
C#Cc1cnc(N)cn1,997
C#Cc1cnc(OC)c(C)c1,998
C#Cc1cnc(OC)cn1,999
C#Cc1cnc(OC)nc1,1000
C#Cc1cnc2[nH]ccc2c1,1001
C#Cc1cnc2c(NC(C)=O)cccn12,1002
C#Cc1cnc2c(ccn2C)c1,1003
C#Cc1cnc2ccccc2c1,1004
C#Cc1cnc2ccccc2n1,1005
C#Cc1cnc2ccccn12,1006
C#Cc1cnc2ccoc2c1,1007
C#Cc1cnc2cnccn12,1008
C#Cc1cncc(Br)c1,1009
C#Cc1cncc(Br)c1C,1010
C#Cc1cncc(C(F)F)c1,1011
C#Cc1cncc(C(N)=O)c1,1012
C#Cc1cncc(C)c1,1013
C#Cc1cncc(C)n1,1014
C#Cc1cncc(Cl)c1,1015
C#Cc1cncc(Cl)n1,1016
C#Cc1cncc(F)c1,1017
C#Cc1cncc(N)c1,1018
C#Cc1cncc(OC)c1,1019
C#Cc1cncc2ccccc12,1020
C#Cc1cncc2nccn12,1021
C#Cc1cnccc1C,1022
C#Cc1cnccc1Cl,1023
C#Cc1cnccn1,1024
C#Cc1cncn1C,1025
C#Cc1cncnc1,1026
C#Cc1nc(Br)cnc1N,1027
C#Cc1nc(C)c(C)c(C)n1,1028
C#Cc1nc(C)cc(C)n1,1029
C#Cc1nc(Cl)cnc1N,1030
C#Cc1nc2ccccc2cc1Br,1031
C#Cc1nc2ccccc2n1C,1032
C#Cc1ncc(Br)cn1,1033
C#Cc1ncc(C(F)(F)F)cc1Cl,1034
C#Cc1ncc(C)c(OC)n1,1035
C#Cc1ncc(C)cc1C,1036
C#Cc1ncc(C)cc1F,1037
C#Cc1ncc(C)cc1N,1038
C#Cc1ncc(C)nc1C,1039
C#Cc1ncc(Cl)c(OC)n1,1040
C#Cc1ncc(Cl)cc1N,1041
C#Cc1ncc(Cl)cn1,1042
C#Cc1ncc(F)c(OC)n1,1043
C#Cc1ncc(F)cc1C,1044
C#Cc1nccc(C)n1,1045
C#Cc1nccc(OC)n1,1046
C#Cc1nccc2ccccc12,1047
C#Cc1ncccc1Br,1048
C#Cc1ncccc1C,1049
C#Cc1ncccc1C(F)(F)F,1050
C#Cc1ncccc1C=O,1051
C#Cc1ncccc1CO,1052
C#Cc1ncccc1Cl,1053
C#Cc1ncccc1F,1054
C#Cc1ncccc1OC,1055
C#Cc1ncccn1,1056
C#Cc1nccnc1C,1057
C#Cc1nccnc1Cl,1058
C#Cc1nccnc1N,1059
C#Cc1nccnc1OC,1060
C#Cc1ncnc2c1ncn2C,1061
C#Cc1ncnc2cnccc12,1062
C#Cn1cccc1CCCC,1063
CC#CC(=O)CCc1ccccc1,1064
CC#CC(=O)N(C)Cc1cccnc1,1065
CC#CC(=O)N1CCc2ccccc21,1066
CC#CC(=O)OC,1067
CC#CC(=O)OCC,1068
CC#CC(C)(C)C,1069
CC#CC(C)(C)O,1070
CC#CC(C)C,1071
CC#CC(F)(F)F,1072
CC#CC(OCC)(OCC)OCC,1073
CC#CC1(O)CCCCC1,1074
CC#CC1CCCCC1,1075
CC#CC=O,1076
CC#CCC,1077
CC#CCC(=O)OC,1078
CC#CCC(=O)OCC,1079
CC#CCC(C)C,1080
CC#CCC=O,1081
CC#CCCC,1082
CC#CCCC(=O)OCCC,1083
CC#CCCC(=O)OCCCCC,1084
CC#CCCC(C)C,1085
CC#CCCCC,1086
CC#CCCCC(=O)CC(=O)OCC,1087
CC#CCCCCC,1088
CC#CCCCCCC,1089
CC#CCCCCCCC,1090
CC#CCCCCCCCC(=O)OC,1091
CC#CCCCCCCCCCO,1092
CC#CCCCCCCCCO,1093
CC#CCCCCCO,1094
CC#CCCCCO,1095
CC#CCCCO,1096
CC#CCCCc1ccccc1,1097
CC#CCCNC(=O)c1ccccc1Br,1098
CC#CCCO,1099
CC#CCN(C)c1ncc(F)cn1,1100
CC#CCN1C(=O)CCC1=O,1101
CC#CCN1C(=O)c2ccccc2C1=O,1102
CC#CCNC(=O)c1ccc(Br)c(O)c1,1103
CC#CCNC(=O)c1ccco1,1104
CC#CCNCc1cccc(C)n1,1105
CC#CCNCc1ccco1,1106
CC#CCNc1ccc(C)cc1,1107
CC#CCNc1cccc(C(N)=O)c1C,1108
CC#CCNc1ccccc1,1109
CC#CCO,1110
CC#CCOC,1111
CC#CCOC(C)=O,1112
CC#CCOCC,1113
CC#CCOc1ccc(CO)cc1,1114
CC#CCOc1ccc(OC)cc1,1115
CC#CCOc1ccccc1,1116
CC#CCOc1ccccn1,1117
CC#CCOc1nc2cccnc2n1C,1118
CC#CCOc1ncc(Cl)cn1,1119
CC#CCOc1ncc(F)cn1,1120
CC#CCOc1nccc(C)n1,1121
CC#CCOc1nccn(C)c1=O,1122
CC#CCn1ccn(C)c(=O)c1=O,1123
CC#CCn1ccnc1C,1124
CC#Cc1ccc(Br)cc1,1125
CC#Cc1ccc(Br)nc1,1126
CC#Cc1ccc(CO)cc1,1127
CC#Cc1cccc(Br)c1,1128
CC#Cc1ccccc1,1129
CC#Cc1cncc(Br)c1,1130
CC#Cc1nc(C)ccc1N,1131
CC(=O)C#CC(F)(F)F,1132
CC(=O)C#CCOCc1ccccc1,1133
CC(=O)C#Cc1ccccc1,1134
CC(=O)C#Cc1ccccc1C,1135
CC(=O)c1ccc(C#CCO)cc1,1136
CC(C)(C#CC(F)(F)F)CO,1137
CC(C)(C)C#CCO,1138
CC(C)(C)C(=O)C#CC(F)(F)F,1139
CC(C)(C)C(=O)OCC#CCO,1140
CC(C)(O)C#CC(F)(F)F,1141
CCC#CC(=O)O,1142
CCC#CC(=O)OC,1143
CCC#CC(=O)OCC,1144
CCC#CC(C)(C)C,1145
CCC#CC(C)(C)O,1146
CCC#CC(C)=O,1147
CCC#CC(C)C,1148
CCC#CC(OCC)OCC,1149
CCC#CC1(O)CCCC1,1150
CCC#CC1CCCCC1,1151
CCC#CCC(C)C,1152
CCC#CCC=O,1153
CCC#CCCC,1154
CCC#CCCC(C)C,1155
CCC#CCCCC,1156
CCC#CCCCCC,1157
CCC#CCCCCCC,1158
CCC#CCCCCCCCCO,1159
CCC#CCCO,1160
CCC#CCCOC(C)=O,1161
CCC#CCCOCCO,1162
CCC#CCO,1163
CCC#CCOCC,1164
CCC#Cc1ccc(OC)cc1,1165
CCC#Cc1ccccc1,1166
CCC(=O)C#CC(F)(F)F,1167
CCC(C#CC(=O)OC)(CC)CC,1168
CCC(O)(C#CC(F)(F)F)CC,1169
CCCC#CC(=O)OC,1170
CCCC#CC(C)=O,1171
CCCC#CCCO,1172
CCCC#CCO,1173
CCCC#CO,1174
CCCCC#CC(=O)OC,1175
CCCCC#CC=O,1176
CCCCC#CCCO,1177
CCCCC#CCO,1178
CCCCCC#CC(=O)OC,1179
CCCCCC#CC=O,1180
CCCCCC#CCCO,1181
CCCCCC#CCCl,1182
CCCCCC#CCO,1183
CCCCCC#COC(=O)OC,1184
CCCCCCC#CC(=O)OC,1185
CCCCCCC#CCCO,1186
CCCCCCC#CCO,1187
CCCCCCCC#CCO,1188
CCCCCCCCC#CC(=O)OC,1189
CCCCCCCCC#CCO,1190
CCCCCCCCC#CO,1191
CCCCCCCCCC#CCO,1192
CCOC#CC1(O)CCCC1,1193
CCOC(=O)c1ccc(C#CCO)cc1,1194
CCOC(C#CC(C)=O)OCC,1195
CCOC(C#CC=O)OCC,1196
CCOC(C#CCO)OCC,1197
CN(C)CC#CCO,1198
CN1CCN(CC#CC(=O)O)CC1,1199
COC(=O)C#CC(C)(C)C,1200
COC(=O)C#CC(C)(C)O,1201
COC(=O)C#CC1(O)CCCCC1,1202
COC(=O)C#CCCCO,1203
COC(=O)C#CCO,1204
COC(=O)C#CCOCc1ccccc1,1205
COC(=O)C#Cc1cc(Cl)cc(Cl)c1,1206
COC(=O)C#Cc1ccc(Br)cc1,1207
COC(=O)C#Cc1ccc(C)nc1,1208
COC(=O)C#Cc1ccc(C=O)cc1,1209
COC(=O)C#Cc1ccc(Cl)cc1,1210
COC(=O)C#Cc1ccc(F)c(F)c1,1211
COC(=O)C#Cc1ccc(F)cc1,1212
COC(=O)C#Cc1ccc(F)cc1F,1213
COC(=O)C#Cc1ccc(OC)cc1,1214
COC(=O)C#Cc1cccc(Br)c1,1215
COC(=O)C#Cc1ccccc1,1216
COC(=O)C#Cc1ccccc1Cl,1217
COC(=O)C#Cc1ccccn1,1218
COC(=O)C#Cc1cccnc1,1219
COC(=O)C#Cc1ccncc1,1220
COC(=O)c1ccc(C#CCCO)cc1,1221
COC(=O)c1ccc(C#CCCO)cn1,1222
COC(=O)c1ccc(C#CCO)cc1,1223
COC(=O)c1cccc(C#CCO)c1,1224
COC(=O)c1ccccc1C#CCO,1225
COC(CC#CC=O)OC,1226
COC(OC)c1cncc(C#CCO)c1,1227
COCC#CC(C)(C)OC,1228
COCC#CCN1CCOCC1,1229
COCC#Cc1cc(Cl)ccn1,1230
COCCOc1cccc(C#CCO)c1,1231
COc1cc(Br)cnc1C#CCO,1232
COc1cc(C#CCO)cnc1OC,1233
COc1ccc(C#CCCO)cc1,1234
COc1ccc(C#CCO)cc1,1235
COc1ccc(C#CCO)cc1F,1236
COc1ccc(C#CCO)nc1OC,1237
COc1ccc(Cl)cc1C#CCO,1238
COc1cccc(C#CCO)c1,1239
COc1cccc(C#CCON)c1,1240
COc1ccccc1C#CCO,1241
COc1cncc(C#CCO)c1,1242
Cc1c(Cl)cccc1C#CCO,1243
Cc1ccc(C#CCO)cc1,1244
Cc1cccc(C#CCO)c1,1245
Cc1ccccc1C#CCO,1246
Cc1cnc(Cl)c(C#CCO)c1,1247
Cn1cnc2cc(C#CCO)cnc21,1248
FC(F)(F)C#Cc1ccccc1,1249
NC(=O)C#Cc1ccc(Cl)cc1,1250
NC(=O)C#Cc1ccccc1,1251
Nc1ccnc(C#CCO)c1,1252
O=C(C#CCCO)OCc1ccccc1,1253
O=C(C#CCO)c1ccccc1,1254
O=C(C#Cc1ccccc1)C(F)F,1255
O=C(O)C#CC1CCNCC1,1256
O=CC#CC(F)(F)F,1257
O=CC#Cc1ccccc1,1258
O=Cc1ccc(C#CCCO)cc1,1259
O=Cc1ccc(C#CCO)cc1,1260
O=Cc1cccc(C#CCO)c1,1261
OC1(C#CC(F)(F)F)CCCC1,1262
OC1(C#CC(F)(F)F)CCCCC1,1263
OCC#CC(F)(F)F,1264
OCC#CC1(O)CCCCC1,1265
OCC#CC1CCCCC1,1266
OCC#CCCCO,1267
OCC#CCOCc1ccccc1,1268
OCC#Cc1cc(Cl)ccc1Cl,1269
OCC#Cc1cc(Cl)cnc1Cl,1270
OCC#Cc1ccc(Br)c(F)c1,1271
OCC#Cc1ccc(Br)cc1,1272
OCC#Cc1ccc(Br)cc1F,1273
OCC#Cc1ccc(Br)cn1,1274
OCC#Cc1ccc(C(F)(F)F)cc1,1275
OCC#Cc1ccc(Cl)cc1,1276
OCC#Cc1ccc(Cl)cc1Cl,1277
OCC#Cc1ccc(Cl)cc1F,1278
OCC#Cc1ccc(F)c(Br)c1,1279
OCC#Cc1ccc(F)c(F)c1,1280
OCC#Cc1ccc(F)cc1,1281
OCC#Cc1ccc(O)cc1,1282
OCC#Cc1cccc(Br)c1,1283
OCC#Cc1cccc(C(F)(F)F)c1,1284
OCC#Cc1cccc(Cl)c1,1285
OCC#Cc1cccc(Cl)c1Cl,1286
OCC#Cc1cccc(F)c1,1287
OCC#Cc1cccc(F)c1F,1288
OCC#Cc1cccc(O)c1,1289
OCC#Cc1ccccc1,1290
OCC#Cc1ccccc1Br,1291
OCC#Cc1ccccc1Cl,1292
OCC#Cc1ccccc1F,1293
OCC#Cc1ccccc1O,1294
OCC#Cc1ccccn1,1295
OCC#Cc1cccnc1,1296
OCC#Cc1ccncc1,1297
OCC#Cc1cnc2c(c1)CCCO2,1298
OCC#Cc1cnc2ccccc2c1,1299
OCC#Cc1cnc2cccnc2c1,1300
OCC#Cc1cnc2ccoc2c1,1301
OCC#Cc1cncc(Br)c1,1302
OCC#Cc1cnccc1Cl,1303
OCC#Cc1cncnc1,1304
OCC#Cc1ncccn1,1305
OCCC#CCN1CCOCC1,1306
OCCC#Cc1ccccc1,1307
OCCC#Cc1ccccn1,1308
OCCC#Cc1cccnc1,1309
OCCC#Cc1ccncc1,1310
OCc1ccc(C#CC(F)(F)F)cc1,1311
OCc1ccc(C#CC(F)F)cc1,1312
